PROCEDURE,Billing Description,UNIT CHARGE
361000339,INS INTRVAS VC FILTR W/WO VAS ACS VSL SELXN RS&I - FACILITY,5250.15
361000340,INSERT GASTROSTOMY TUBE PERCUTANEOUS - FACILITY,2054.82
361000341,INSERTION INDWELLING TUNNELED PLEURAL CATHETER - FACILITY,5250.15
361000344,"LAYR CLOS WND TRUNK,ARM,LEG 7.6-12.5 CM - FACILITY",866.22
361000345,"TRANSFER OF EMBRYO,INTRAUTERINE - FACILITY",500
361000348,INTRAVASCULAR US NONCORONARY RS&I ADDL VESSEL - FACILITY,4414.68
361000349,INTRAVASCULAR US NONCORONARY RS&I INTIAL VESSEL - FACILITY,5250.15
361000352,INTRO CATHETER SUPERIOR/INFERIOR VENA CAVA - FACILITY,3104.54
361000354,INTRODUCTION LONG GI TUBE SEPARATE PROCEDURE - FACILITY,866.22
361000355,PERCUT DILATN RENAL TRACT - FACILITY,3104.54
361000358,INTRO OF NEEDLE OR INTRACATHETER UPR/LXTR ARTERY - FACILITY,4414.68
361000359,PLACE NEEDLE IN VEIN - FACILITY,512.6
361000362,INTRODUCTION CATHETER AORTA - FACILITY,3622.43
361000379,MEASURE KIDNEY PRESSURE THRU TUBE - FACILITY,1257.67
361000381,MECH REMOV INTRALUM OBSTR CV DEV THRU LUMEN - FACILITY,2054.82
361000382,MECH REMOV PERICATH OBSTR CV DEV VIA VEN ACCESS - FACILITY,5250.15
361000384,MYELOGRAPHY VIA LUMBAR INJECTION RS&I 2+ REGIONS - FACILITY,3104.54
361000385,MYELOGRAPHY VIA LUMBAR INJECTION RS&I CERVICAL - FACILITY,3104.54
361000386,MYELOGRAPHY VIA LUMBAR INJECT RS&I LUMBOSACRAL - FACILITY,3104.54
361000387,MYELOGRAPHY VIA LUMBAR INJECTION RS&I THORACIC - FACILITY,3104.54
361000388,PUNCTURE DRAINAGE OF LESION - FACILITY,434.72
361000392,NONSLCTV CATH THOR AORTA ANGIO INTR/XTRCRANL ART - FACILITY,5250.15
361000402,ABDOM PARACENTESIS DX/THER W IMAGING GUIDANCE - FACILITY,1534.68
361000403,ABDOM PARACENTESIS DX/THER W/O IMAGING GUIDANCE - FACILITY,1257.67
361000404,PERCUT ASPIRATION VERTEBRAL DISC - FACILITY,2054.82
361000407,PERQ VERTEBROPLASTY UNI/BI INJX CERVICOTHORACIC - FACILITY,5250.15
361000410,PERC INTER DISC CORE BX - FACILITY,3104.54
361000412,PERQ VERTEBROPLASTY UNI/BI INJECTION LUMBOSACRAL - FACILITY,5250.15
361000413,PERQ VERT AGMNTJ CAVITY CRTJ UNI/BI CANNULJ EACH - FACILITY,5250.15
361000414,PERQ VERT AGMNTJ CAVITY CRTJ UNI/BI CANNULJ LMBR - FACILITY,10401.17
361000415,PERQ VERT AGMNTJ CAVITY CRTJ UNI/BI CANNULATION - FACILITY,10401.17
361000417,PHLEB VEINS - EXTREM - TO 20 - FACILITY,4414.68
361000418,PHLEBECTOMY VARICOSE VEIN <=10 - FACILITY,434.72
361000420,PLMT ACCESS THRU BILIARY TREE INTO SMALL BWL NEW - FACILITY,5250.15
361000421,PRQ PLMT BILIARY DRG CATH W/IMG GID RS&I EXTERNL - FACILITY,5250.15
361000422,PRQ PLMT BILIARY DRG CATH W/IMG GID RS&I INT-EXT - FACILITY,5250.15
361000423,PERQ DEVICE PLACEMT BREAST LOC 1ST LES W GUIDNCE - FACILITY,2054.82
361000424,PERQ DEVICE PLACEMT BREAST LOC EA LES W GUIDNCE - FACILITY,2054.82
361000425,PERQ BREAST LOC DEVICE PLACEMT 1ST LESIO US IMAG - FACILITY,2054.82
361000426,PERQ BREAST LOC DEVICE PLACEMT EACH LES US IMAGE - FACILITY,2163.45
361000427,SUPSLCTV CATH 2ND+ORD RENAL&ACCESSORY ARTERY/S&I - FACILITY,9462.66
361000428,PLACE CATH IN SUBSEGMT PULM ART - FACILITY,2054.82
361000432,"PLACE RADIOTHER DEVICE/MARKER, PROSTATE - FACILITY",3104.54
361000433,PERQ SFT TISS LOC DEVICE PLMT 1ST LES W/GDNCE - FACILITY,2633.35
361000434,PERQ SFT TISS LOC DEVICE PLMT ADD LES W/GDNCE - FACILITY,1926.62
361000435,PLMT NEPHROSTOMY CATH PRQ NEW ACCESS RS&I - FACILITY,4414.68
361000436,PLMT NEPHROURETERAL CATH PRQ NEW ACCESS RS&I - FACILITY,4414.68
361000438,OPEN/PERQ PLACEMENT INTRAVASCULAR STENT EA ADDL - FACILITY,10401.17
361000439,OPEN/PERQ PLACEMENT INTRAVASCULAR STENT INITIAL - FACILITY,15271.33
361000440,OPEN/PERQ PLACEMENT INTRAVASC STENT SAME EA ADDL - FACILITY,10401.17
361000441,OPEN/PERQ PLACEMENT INTRAVASCULAR STENT SAME 1ST - FACILITY,15271.33
361000443,TCAT IV STENT CRV CRTD ART EMBOLIC PROTECJ - FACILITY,5250.15
361000445,PLMT BILE DUCT STENT PRQ EXISTING ACCESS - FACILITY,10401.17
361000446,PLMT BILE DUCT STENT PRQ NEW ACCESS W/SEP CATH - FACILITY,10401.17
361000447,PLMT BILE DUCT STENT PRQ NEW ACCESS W/O SEP CATH - FACILITY,10401.17
361000449,PLACEMENT NG/OG TUBE BY PHYSICIAN - FACILITY,749.12
361000450,PLMT URTRL STENT PRQ NEW ACCESS W/SEP NFROS CATH - FACILITY,5250.15
361000451,PLMT URTRL STNT PRQ NEW ACESS W/O SEP NFROS CATH - FACILITY,5250.15
361000452,PLMT URTRL STENT PRQ PRE-EXISTING NFROS TRACT - FACILITY,5250.15
361000453,TCAT PLMT XTRC VRT CRTD STENT RS&I PRQ 1ST VSL - FACILITY,8599.16
361000454,PERQ DRAINAGE PLEURA INSERT CATH W/IMAGING - FACILITY,1257.67
361000455,PERQ DRAINAGE PLEURA INSERT CATH W/O IMAGING - FACILITY,1257.67
361000458,CISTERNAL/C1-2 PUNCTURE - FACILITY,749.12
361000459,"FOLLICLE PUNC,RETRIEVAL OF OOCYTE - FACILITY",1025
361000460,BRAIN SHUNT TUBE/RESERV INJECTN - FACILITY,2163.45
361000461,"SPINAL PUNCTURE,LUMBAR,DIAGNOSTIC - FACILITY",606.44
361000462,"SPINAL PUNCTURE,THERAPEUTIC DRAINAGE - FACILITY",1534.68
361000464,REMOVAL OF INDWELLING TUNNELED PLEURAL CATHETER WITH CUFF - FACILITY,3104.54
361000465,REMOVAL INDWELLING URETERAL STENT PRQ - FACILITY,3104.54
361000469,REPOSITION VENOUS CATHETER - FACILITY,2054.82
361000471,REPOSITION GASTRIC FEEDING TUBE THRU DUODENUM - FACILITY,1257.67
361000473,"REPROGRAMMING,PROGRAMMABLE CSF SHUNT - FACILITY",273.38
361000477,REVSC OPN/PRG FEM/POP W/ANGIOPLASTY UNI - FACILITY,5250.15
361000479,REVSC OPN/PRQ FEM/POP W/STNT/ANGIOP SM VSL - FACILITY,26410.9
361000480,REVSC OPN/PRQ FEM/POP W/STNT/ATHRC/ANGIOP SM VSL - FACILITY,22834.72
361000481,REVASCULARIZATION ILIAC ARTERY ANGIOP 1ST VSL - FACILITY,5250.15
361000482,REVASCULARIZATION ILIAC ART ANGIOP EA IPSI VSL - FACILITY,12332.4
361000483,REVSC OPN/PRQ ILIAC ART W/STNT & ANGIOP IPSILATL - FACILITY,5250.15
361000484,REVSC OPN/PRQ ILIAC ART W/STNT PLMT & ANGIOPLSTY - FACILITY,20083.65
361000486,REVSC OPN/PRQ TIB/PERO W/STNT/ATHR/ANGIOP SM VSL - FACILITY,19526.94
361000487,REVSC OPN/PRQ TIB/PERO W/ANGIOPLASTY UNI EA VSL - FACILITY,7496.11
361000488,REVSC OPN/PRQ TIB/PERO W/ANGIOPLASTY UNI - FACILITY,5250.15
361000489,REVSC OPN/PRQ TIB/PERO W/STNT/ANGIOP SM VSL - FACILITY,15271.33
361000490,REVSC OPN/PRQ TIB/PERO W/ATHRC/ANGIOP SM VSL - FACILITY,15271.33
361000491,REVJ TRANSVNS INTRAHEPATIC PORTOSYSTEMIC SHUNT - FACILITY,16025.51
361000493,ABLATION THER 1+ PULM TUMORS PERQ RADIOFREQUENCY - FACILITY,10401.17
361000494,REMOVAL BILIARY DRG CATHETER REQ FLUOR GID RS&I - FACILITY,1257.67
361000495,REMOVAL BILIARY DUCT &/GLBLDR CALCULI PERQ RS&I - FACILITY,5250.15
361000496,EXCISE BREAST CYST - FACILITY,3104.54
361000505,REMOVE RENAL TUBE W/FLUORO - FACILITY,1257.67
361000506,OBSTRUCTIVE MATERIAL REMOVAL FROM GI TUBE - FACILITY,1257.67
361000509,REMOVAL TUNNELED CV CATH W/O SUBQ PORT OR PUMP - FACILITY,2054.82
361000510,RMVL TUN CTR VAD W/SUBQ PORT/PMP CTR/PRPH INSJ - FACILITY,3104.54
361000511,REMOVAL TUNNELED INTRAPERITONEAL CATHETER - FACILITY,5250.15
361000515,RMVL & RPLCMT XTRNL ACCESSIBLE NEPHROURTRL CATH - FACILITY,3104.54
361000517,REPLACE PICC  W/O PORT OR PUMP - FACILITY,2054.82
361000518,RPLCMT COMPL TUN CTR VAD W/SUBQ PORT - FACILITY,5250.15
361000519,RPLCMT COMPL TUN CVC W/O SUBQ PORT/PMP - FACILITY,5250.15
361000520,"REPLACE CV CATH, COMPLETE, NON-TUNNELED, W/O SUBQ PORT OR PUMP - FACILITY",3104.54
361000521,REPLACE DUODENOSTOMY/JEJUNOSTOMY TUBE PERCUTANEOUS - FACILITY,1257.67
361000522,REPLACE GASTROSTOMY/CECOSTOMY TUBE PERCUTANEOUS - FACILITY,1257.67
361000526,REPLACEMENT GASTRO-JEJUNOSTOMY TUBE PERCUTANEOUS - FACILITY,2054.82
361000527,RMVL & RPLCMT INTLY DWELLING URETERAL STENT PRQ - FACILITY,5250.15
361000540,REPAIR CV CATH W/O SUBQ PORT OR PUMP - FACILITY,1257.67
361000541,RTRVL INTRVAS VC FILTR W/WO ACS VSL SELXN RS&I - FACILITY,3104.54
361000542,PRQ TRANSCATHETER RTRVL INTRVAS FB WITH IMAGING - FACILITY,7496.11
361000543,SCLEROTHERAPY FLUID COLLECTION PRQ W/IMG GID - FACILITY,2633.35
361000544,"PLACE CATH SUBSELECT ART,NECK - FACILITY",2054.82
361000545,SLCTV CATHJ 2ND ORDER ABDL PEL/LXTR ART BRNCH - FACILITY,2054.82
361000546,SLCTV CATHJ 3RD+ ORD SLCTV ABDL PEL/LXTR BRNCH - FACILITY,3104.54
361000547,"PLACE CATH SUBSUBSELECT ART,NECK - FACILITY",2054.82
361000548,SLCTV CATH CAROTID/INNOM ART ANGIO XTRCRANL ART - FACILITY,5250.15
361000549,SLCTV CATH CAROTID/INNOM ART ANGIO INTRCRANL ART - FACILITY,5250.15
361000550,SLCTV CATHJ EA 1ST ORD ABDL PEL/LXTR ART BRNCH - FACILITY,3104.54
361000551,"PLACE CATH SELECTIVE ART,NECK - FACILITY",2054.82
361000552,SLCTV CATHJ EA 2ND+ ORD ABDL PEL/LXTR ART BRNCH - FACILITY,1257.67
361000553,"PLACE CATH ADDN SUBSELEC ART,NECK - FACILITY",1257.67
361000554,SLCTV CATH XTRNL CAROTID ANGIO XTRNL CAROTD CIRC - FACILITY,2054.82
361000555,SLCTV CATH INTRCRNL BRNCH ANGIO INTRL CAROT/VERT - FACILITY,2054.82
361000556,SLCTV CATH INTRNL CAROTID ART ANGIO INTRCRNL ART - FACILITY,7496.11
361000557,PLACE CATH IN LT/RT PULM ART - FACILITY,2054.82
361000558,"PLACE CATH IN VEIN,SELECT - FACILITY",2054.82
361000559,"PLACE CATH IN VEIN,SUBSELECT - FACILITY",2054.82
361000560,SLCTV CATH 1STORD W/WO ART PUNCT/FLUOR/S&I BIL - FACILITY,5250.15
361000561,SLCTV CATH 1STORD W/WO ART PUNCT/FLUORO/S&I UN - FACILITY,5250.15
361000562,SLCTV CATH SUBCLAVIAN ART ANGIO VERTEBRAL ARTERY - FACILITY,5250.15
361000563,SLCTV CATH VERTEBRAL ART ANGIO VERTEBRAL ARTERY - FACILITY,7496.11
361000564,APP SKN SUB GRFT T/A/L AREA/<100SCM /<1ST 25 SCM - FACILITY,2633.35
361000567,TAP BLOCK UNILATERAL BY INJECTION(S) - FACILITY,114.3
361000570,THORACENTESIS NEEDLE/CATH PLEURA W/IMAGING - FACILITY,1257.67
361000571,THORACENTESIS NEEDLE/CATH PLEURA W/O IMAGING - FACILITY,1257.67
361000574,PRQ TRLUML MCHNL THRMBC VEIN REPEAT TX - FACILITY,7496.11
361000577,PRIM PRQ TRLUML MCHNL THRMBC N-COR N-ICRA 1ST - FACILITY,5250.15
361000578,PRQ TRANSLUMINAL MECHANICAL THROMBECTOMY VEIN - FACILITY,5250.15
361000585,THROMBOLYSIS ARTERIAL INFUSION ICRA RS&I INIT TX - FACILITY,3104.54
361000586,THROMBOLYSIS ART/VENOUS INFSN W/IMAGE SUBSQ TX - FACILITY,3104.54
361000588,THROMBOLYSIS VENOUS INFUSION W/IMAGING INIT TX - FACILITY,3104.54
361000589,TRANSCATHETER BIOPSY - FACILITY,5250.15
361000592,"PERM OCCLUSION/EMBOLIZATION,PERCUT,CNS - FACILITY",5250.15
361000593,PERCUT CATH OCCLUSN NON CNS LESN - FACILITY,15271.33
361000594,UNLISTED PROC ABD/PERIT/OMEN - FACILITY,5250.15
361000596,UNLISTED PROC ENDOCRINE - FACILITY,5250.15
361000597,UNLISTED PROC HEMIC/LYMPHATIC - FACILITY,1534.68
361000598,UNLISTED PROC LUNGS & PLEURA - FACILITY,3104.54
361000602,UNLISTED PROC SKIN MEMB & TISS - FACILITY,214.28
361000604,UNLISTED PROC URINARY SYSTEM - FACILITY,3104.54
361000605,UNLISTED PROC VASCULAR SURGERY - FACILITY,5250.15
361000609,UNLISTED PROCEDURE NERVOUS SYS - FACILITY,4414.68
361000614,VASCULAR EMBOLIZATION OR OCCLUSION ARTERIAL RS&I - FACILITY,15271.33
361000615,VASCULAR EMBOLIZATION OR OCCLUSION HEMORRHAGE - FACILITY,15271.33
361000616,VASCULAR EMBOLIZE/OCCLUDE ORGAN TUMOR INFARCT - FACILITY,15271.33
361000617,VASCULAR EMBOLIZATION OR OCCLUSION VENOUS RS&I - FACILITY,15271.33
361000618,VERTEBROPLASTY EACH ADDL CERVICOTHOR/LUMBOSACRAL - FACILITY,3104.54
361000629,ACNE SURGERY OF SKIN ABSCESS - FACILITY,214.28
361000630,REMOVE FOREIGN BODY SIMPLE - FACILITY,749.12
361000631,"TRIM HYPERKERATOTIC SKIN LESION, ONE - FACILITY",284.99
361000632,"TRIM BENIGN HYPERKERATOTIC SKIN LESION,2-4 - FACILITY",284.99
361000633,"TRIM BENIGN HYPERKERATOTIC SKIN LESION,>4 - FACILITY",434.72
361000634,BIOPSY OF SKIN LESION - FACILITY,434.72
361000635,"BIOPSY, EACH ADDED LESION - FACILITY",434.72
361000636,"REMOVAL OF SKIN TAGS, UP TO 15 - FACILITY",434.72
361000637,"REMOVAL OF SKIN TAGS, EACH ADD 10 - FACILITY",214.28
361000638,"SHAV SKIN LES < 0.5 CM TRUNK,ARM,LEG - FACILITY",434.72
361000639,"SHAV SKIN LES 0.6-1.0 CM TRUNK,ARM,LEG - FACILITY",434.72
361000640,"SHAV SKIN LES 1.1-2.0 CM TRUNK,ARM,LEG - FACILITY",434.72
361000641,"SHAV SKIN LES >2.1 CM TRUNK,ARM,LEG - FACILITY",434.72
361000642,SHAV SKIN LES <0.5 CM REMAINDER BODY - FACILITY,434.72
361000643,SHAV SKIN LES 0.6-1.0 CM REMAINDER BODY - FACILITY,434.72
361000644,SHAV SKIN LES 1.1-2.0 CM REMAINDER BODY - FACILITY,434.72
361000645,SHAV SKIN LES >2.1 CM REMAINDER BODY - FACILITY,434.72
361000646,"SHAV SKIN LES <0.5 CM FACE,FACIAL - FACILITY",434.72
361000647,"SHAV SKIN LES 0.6-1.0 CM FACE,FACIAL - FACILITY",434.72
361000648,"SHAV SKIN LES 1.1-2.0 CM FACE,FACIAL - FACILITY",434.72
361000649,"SHAV SKIN LES >2.1 CM FACE,FACIAL - FACILITY",434.72
361000650,"EXC SKIN BENIG <0.5 CM TRUNK,ARM,LEG - FACILITY",1257.67
361000651,"EXC SKIN BENIG 2.1-3 CM TRUNK,ARM,LEG - FACILITY",1257.67
361000652,"EXC SKIN BENIG 3.1-4 CM TRUNK,ARM,LEG - FACILITY",2163.45
361000653,EXC SKIN BENIG <0.5 CM REMAINDER BODY - FACILITY,1534.68
361000654,EXC SKIN BENIG 0.6-1 CM REMAINDR BODY - FACILITY,1534.68
361000655,EXC SKIN BENIG 1.1-2 CM REMAINDR BODY - FACILITY,1534.68
361000656,EXC SKIN BENIG 2.1-3 CM REMAINDR BODY - FACILITY,2163.45
361000657,EXC SKIN BENIG 3.1-4 CM REMAINDR BODY - FACILITY,2163.45
361000658,EXC SKIN BENIG >4 CM REMAINDR BODY - FACILITY,3104.54
361000659,"EXC SKIN BENIG <0.5 CM FACE,FACIAL - FACILITY",1257.67
361000660,"EXC SKIN BENIG 0.6-1 CM FACE,FACIAL - FACILITY",1257.67
361000661,"EXC SKIN BENIG 2.1-3 CM FACE,FACIAL - FACILITY",1534.68
361000662,"EXC SKIN BENIG 3.1- 4 CM FACE,FACIAL - FACILITY",1534.68
361000663,"EXC SKIN BENIG >4 CM FACE,FACIAL - FACILITY",3104.54
361000664,"EXC SWEAT GLAND LESN AXILL,SIMPL - FACILITY",3104.54
361000665,"EXC SWEAT GLAND LESN INGUIN,SIMPL - FACILITY",3104.54
361000666,"EXC SWEAT GLAND LESN PERINEAL,SIMPL - FACILITY",3104.54
361000667,"EXC SKIN MALIG <0.5 CM TRUNK,ARM,LEG - FACILITY",1257.67
361000668,"EXC SKIN MALIG 0.6-1 CM TRUNK,ARM,LEG - FACILITY",1257.67
361000669,"EXC SKIN MALIG 1.1-2 CM TRUNK,ARM,LEG - FACILITY",1257.67
361000670,"EXC SKIN MALIG 3.1-4 CM TRUNK,ARM,LEG - FACILITY",1534.68
361000671,"EXC SKIN MALIG >4 CM TRUNK,ARM,LEG - FACILITY",2163.45
361000672,EXC SKIN MALIG <0.5 CM REMAINDER BODY - FACILITY,1257.67
361000673,EXC SKIN MALIG 0.6-1 CM REMAINDR BODY - FACILITY,1534.68
361000674,EXC SKIN MALIG 2.1-3 CM REMAINDR BODY - FACILITY,1534.68
361000675,EXC SKIN MALIG 3.1-4 CM REMAINDR BODY - FACILITY,2163.45
361000676,EXC SKIN MALIG >4 CM REMAINDR BODY - FACILITY,3104.54
361000677,"EXC SKIN MALIG <0.5 CM FACE,FACIAL - FACILITY",1257.67
361000678,"EXC SKIN MALIG 0.6-1CM FACE,FACIAL - FACILITY",1534.68
361000679,"EXC SKIN MALIG 1.1-2 CM FACE,FACIAL - FACILITY",1534.68
361000680,"EXC SKIN MALIG 2.1-3 CM FACE,FACIAL - FACILITY",1534.68
361000681,"EXC SKIN MALIG 3.1-4 CM FACE,FACIAL - FACILITY",2163.45
361000682,"EXC SKIN MALIG >4 CM FACE,FACIAL - FACILITY",3104.54
361000683,REMOVAL OF NAIL PLATE - FACILITY,866.22
361000684,REMOVE ADDITIONAL NAIL PLATE - FACILITY,434.72
361000685,"BIOPSY, NAIL UNIT (SEP PROC) - FACILITY",866.22
361000686,"INJECTION INTO SKIN LESIONS, UP TO 7 - FACILITY",284.99
361000687,"INJECTION INTO SKIN LESIONS, 8 OR MORE - FACILITY",284.99
361000688,RESUPERF WND BODY <2.5CM - FACILITY,434.72
361000689,RESUP NPTERF WND BODY 2.6-7.5 CM - FACILITY,214.28
361000690,RESUPERF WND BODY 7.6-12.5 CM - FACILITY,749.12
361000691,RESUPERF WND FACE <2.5 CM - FACILITY,434.72
361000692,RESUPERF WND FACE 2.6-5 CM - FACILITY,214.28
361000693,"LAYR CLOS WND TRUNK,ARM,LEG <2.5 CM - FACILITY",866.22
361000694,"LAYR CLOS WND TRUNK,ARM,LEG 2.6-7.5 CM - FACILITY",866.22
361000695,"LAYR CLOS WND TRUNK,ARM,LEG 12.6-20 CM - FACILITY",866.22
361000696,"LAYR CLOS WND TRUNK,ARM,LEG 20.1-30 CM - FACILITY",866.22
361000697,LAYR CLOS WND REST BODY <2.5 CM - FACILITY,866.22
361000698,LAYR CLOS WND REST BODY 2.6-7.5 CM - FACILITY,866.22
361000699,"LAYR CLOS WND FACE,FACIAL <2.5 CM - FACILITY",866.22
361000700,"LAYR CLOS WND FACE,FACIAL 2.5-5 CM - FACILITY",866.22
361000701,"LAYR CLOS WND FACE,FACIAL 5.1-7.5 CM - FACILITY",866.22
361000702,"LAYR CLOS WND FACE,FACIAL 7.6-12.5 CM - FACILITY",866.22
361000703,RECMPL WND TRUNK 1.1-2.5 CM - FACILITY,866.22
361000704,RECMPL WND TRUNK 2.6-7.5 CM - FACILITY,866.22
361000705,"REP,SKIN,TRUNK,CMPLX,+5 CM/< - FACILITY",866.22
361000706,"RECMPL WND SCALP,EXTR 1.1-2.5 CM - FACILITY",866.22
361000707,"RECMPL WND SCALP,EXTR 2.6-7.5 CM - FACILITY",866.22
361000708,"REP,SKIN,SCALP/EXTREM+5 CM/< - FACILITY",866.22
361000709,"RECMPL WND HEAD,FAC,HAND 1.1-2.5 CM - FACILITY",866.22
361000710,"RECMPL WND HEAD,FAC,HAND 2.6-7.5 CM - FACILITY",866.22
361000711,"REPR,FACE,GENITAL,HAND,FT+5 CMCM/< - FACILITY",866.22
361000712,"RECMPL WND LID,NOS,EAR 1.1-2.5 CM - FACILITY",866.22
361000713,SECD CLOS SURG WND EXTEN/COMPLIC - FACILITY,2633.35
361000714,ADJ TISS XFER TRUNK <10 SQCM - FACILITY,2633.35
361000715,ADJ TISS XFER TRUNK 10.1-30 SQCM - FACILITY,3104.54
361000716,"ADJ TISS XFER SCALP,EXTREM <10 SQCM - FACILITY",2633.35
361000717,"ADJ TISS XFER HEAD,FAC,HAND <10 SQCM - FACILITY",2633.35
361000718,"ADJ TISS XFER HEAD,FAC,HAND 10.1-30 SQCM - FACILITY",3104.54
361000719,"ADJ TISS XFER LID,NOS,EAR <10 SQCM - FACILITY",2633.35
361000720,"ADJ TISS XFER LID,NOS,EAR 10.1-30 SQCM - FACILITY",3104.54
361000721,"SPLIT GRFT TRUNK,ARM,LEG <100 SQCM - FACILITY",4414.68
361000722,"SPLIT GRFT,HEAD,FAC,HAND,FEET <100 SQCM - FACILITY",4414.68
361000723,"FULL THICK GRFT SCALP,ARM ADD 20 SQCM - FACILITY",2633.35
361000724,"FULL THICK GRFT HEAD,FAC,HAND <20SQC - FACILITY",2633.35
361000725,"FULL THICK GRFT NOS,EAR,LID <20 SQCM - FACILITY",2633.35
361000726,APP SKN SUB GRFT T/A/L AREA/<100SCM EA ADL 25SCM - FACILITY,2633.35
361000727,APP SKN SUB GRFT T/A/L AREA/>100SCM 1ST 100SCM - FACILITY,4414.68
361000728,SUB GRFT F/S/N/H/F/G/M/D /<100SCM /<1ST 25 SCM - FACILITY,2633.35
361000729,FLAP ISLAND PEDICLE ANATOMIC NAMED AXIAL ARTERY - FACILITY,2633.35
361000730,"CHEM PEEL, FACE, DERMAL - FACILITY",866.22
361000731,"CHEM PEEL, NONFACIAL DERMAL - FACILITY",214.28
361000732,"DESTRUC BENIGN/PREMAL,FIRST LESION - FACILITY",214.28
361000733,"DESTRUC BENIGN/PREMAL,2-14 LESIONS - FACILITY",214.28
361000734,DESTRUC CUT/VASC <10 SQCM - FACILITY,749.12
361000735,DESTRUCTION BENIGN LESIONS 15 OR MORE - FACILITY,434.72
361000736,"DESTR MALIG TRUNK,EXTREM <0.6 CM - FACILITY",434.72
361000737,"DESTR MALIG TRUNK,EXTREM 0.6-1 CM - FACILITY",434.72
361000738,"DESTR MALIG TRUNK,EXTREM 1.1-2 CM - FACILITY",434.72
361000739,"DESTR MALIG TRUNK,EXTREM 2.1-3 CM - FACILITY",434.72
361000740,"DESTR MALIG TRUNK,EXTREM 3.1-4 CM - FACILITY",434.72
361000741,"DESTR MALIG TRUNK,EXTREM >4.0 CM - FACILITY",866.22
361000742,"DESTR MALIG SCAL,NCK,HAND <0.6 CM - FACILITY",434.72
361000743,"DESTR MALIG SCAL,NCK,HAND 0.6-1 CM - FACILITY",434.72
361000744,"DESTR MALIG SCAL,NCK,HAND 1.1-2 CM - FACILITY",434.72
361000745,"DESTR MALIG SCAL,NCK,HAND 2.1-3 CM - FACILITY",749.12
361000746,"DESTR MALIG SCAL,NCK,HAND 3.1-4 CM - FACILITY",866.22
361000747,"DESTR MALIG FACE,NOSE,LIP <0.6 CM - FACILITY",434.72
361000748,"DESTR MALIG FACE,NOSE,LIP 0.6-1 CM - FACILITY",749.12
361000749,"DESTR MALIG FACE,NOSE,LIP 1.1-2 CM - FACILITY",749.12
361000750,"DESTR MALIG FACE,NOSE,LIP 2.1-3 CM - FACILITY",749.12
361000751,"DESTR MALIG FACE,NOSE,LIP 3.1-4 CM - FACILITY",866.22
361000752,"DESTR MALIG FACE,NOSE,LIP >4 CM - FACILITY",866.22
361000753,"MOHS, 1 STAGE, HEAD/NECK/HAND/FEET/GENTIAL - FACILITY",1257.67
361000754,"MOHS,  ADDL STAGE, HEAD/NECK/HAND/FEET/GENTIAL - FACILITY",1257.67
361000755,"MOHS, 1 STAGE, TRUNK/ARM/LEG - FACILITY",1257.67
361000756,"MOHS SURG, ADDL BLOCK - FACILITY",866.22
361000757,EXCISION TUMOR SOFT TISS FACE/SCALP SUBQ < 2CM - FACILITY,1257.67
361000758,EXC TUMOR SOFT TISS FACE&SCALP SUBFASCIAL < 2CM - FACILITY,1534.68
361000759,EAR CARTILAGE GRAFT TO FACE - FACILITY,3104.54
361000760,EXC TUMOR SOFT TISSUE NECK/ANT THORAX SUBQ <3CM - FACILITY,2633.35
361000761,"BIOPSY SOFT TISSUE BACK,SUPERF - FACILITY",1257.67
361000762,EXCISION TUMOR SOFT TISSUE BACK/FLANK SUBQ <3CM - FACILITY,2633.35
361000763,EXC TUMOR SOFT TISS BACK/FLANK SUBFASCIAL 5+CM - FACILITY,3104.54
361000764,EXC TUMOR SOFT TISSUE ABDOMINAL WALL SUBQ <3CM - FACILITY,1926.62
361000765,EXC TUMOR SOFT TISSUE ABDOMINAL WALL SUBQ 3+CM - FACILITY,3104.54
361000766,EXCISION TUMOR SOFT TISSUE SHOULDER SUBQ 3+CM - FACILITY,3104.54
361000767,EXCISION TUMOR SOFT TISSUE SHOULDER SUBQ <3CM - FACILITY,2633.35
361000768,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - FACILITY,3104.54
361000769,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - FACILITY,2633.35
361000770,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - FACILITY,3104.54
361000771,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - FACILITY,2633.35
361000772,EXC TUM/VASC MAL SFT TISS HAND/FNGR SUBQ <1.5CM - FACILITY,1926.62
361000773,EXCISION TUMOR SOFT TISSUE THIGH/KNEE SUBQ <3CM - FACILITY,3104.54
361000774,EXC TUMOR SOFT TISSUE LEG/ANKLE SUBQ <3CM - FACILITY,2163.45
361000775,EXCISION TUMOR SOFT TISSUE FOOT/TOE SUBQ 1.5+CM - FACILITY,3104.54
361000776,EXCISION TUMOR SOFT TISSUE FOOT/TOE SUBQ <1.5CM - FACILITY,1926.62
361000777,EXC TUMOR SOFT TISSUE FOOT/TOE SUBFASC <1.5CM - FACILITY,3104.54
361000778,"REMV FOOT FOREIGN BODY,SUBCUTANEOUS - FACILITY",1926.62
361000779,INJECTIONS SCLEROSANT FOR SPIDER VEINS LIM/TRNK - FACILITY,434.72
