PROCEDURE,Billing Description,UNIT CHARGE
361000488,REVSC OPN/PRQ TIB/PERO W/ANGIOPLASTY UNI - FACILITY,16500
361000489,REVSC OPN/PRQ TIB/PERO W/STNT/ANGIOP SM VSL - FACILITY,14420
361000491,REVJ TRANSVNS INTRAHEPATIC PORTOSYSTEMIC SHUNT - FACILITY,32000
361000494,REMOVAL BILIARY DRG CATHETER REQ FLUOR GID RS&I - FACILITY,1000
361000501,REMOVAL IMPACTED CERUMEN IRRIGATION/LVG UNILAT - FACILITY,108
361000505,REMOVE RENAL TUBE W/FLUORO - FACILITY,2000
361000509,REMOVAL TUNNELED CV CATH W/O SUBQ PORT OR PUMP - FACILITY,574
361000510,RMVL TUN CTR VAD W/SUBQ PORT/PMP CTR/PRPH INSJ - FACILITY,2377
361000515,RMVL & RPLCMT XTRNL ACCESSIBLE NEPHROURTRL CATH - FACILITY,5000
361000517,REPLACE PICC  W/O PORT OR PUMP - FACILITY,2377
361000518,RPLCMT COMPL TUN CTR VAD W/SUBQ PORT - FACILITY,8200
361000519,RPLCMT COMPL TUN CVC W/O SUBQ PORT/PMP - FACILITY,8200
361000520,"REPLACE CV CATH, COMPLETE, NON-TUNNELED, W/O SUBQ PORT OR PUMP - FACILITY",2377
361000521,REPLACE DUODENOSTOMY/JEJUNOSTOMY TUBE PERCUTANEOUS - FACILITY,2000
361000522,REPLACE GASTROSTOMY/CECOSTOMY TUBE PERCUTANEOUS - FACILITY,2000
361000526,REPLACEMENT GASTRO-JEJUNOSTOMY TUBE PERCUTANEOUS - FACILITY,2000
361000528,REMOVE & REPLACE INDWELL URETERAL STENT TRURTHRL - FACILITY,8200
361000530,"REBL VES VEIN GRFT,LOW EXTREM - FACILITY",5000
361000531,"REBL VES GRAFT,LOW EXTREM - FACILITY",16500
361000539,REPAIR OF TRAUMATIC CORPOREAL TEAR(S) - FACILITY,3580
361000541,RTRVL INTRVAS VC FILTR W/WO ACS VSL SELXN RS&I - FACILITY,8200
361000542,PRQ TRANSCATHETER RTRVL INTRVAS FB WITH IMAGING - FACILITY,8200
361000544,"PLACE CATH SUBSELECT ART,NECK - FACILITY",1000
361000545,SLCTV CATHJ 2ND ORDER ABDL PEL/LXTR ART BRNCH - FACILITY,1000
361000546,SLCTV CATHJ 3RD+ ORD SLCTV ABDL PEL/LXTR BRNCH - FACILITY,1000
361000547,"PLACE CATH SUBSUBSELECT ART,NECK - FACILITY",1000
361000548,SLCTV CATH CAROTID/INNOM ART ANGIO XTRCRANL ART - FACILITY,8200
361000549,SLCTV CATH CAROTID/INNOM ART ANGIO INTRCRANL ART - FACILITY,8200
361000550,SLCTV CATHJ EA 1ST ORD ABDL PEL/LXTR ART BRNCH - FACILITY,2000
361000551,"PLACE CATH SELECTIVE ART,NECK - FACILITY",1000
361000552,SLCTV CATHJ EA 2ND+ ORD ABDL PEL/LXTR ART BRNCH - FACILITY,1000
361000553,"PLACE CATH ADDN SUBSELEC ART,NECK - FACILITY",1000
361000554,SLCTV CATH XTRNL CAROTID ANGIO XTRNL CAROTD CIRC - FACILITY,500
361000555,SLCTV CATH INTRCRNL BRNCH ANGIO INTRL CAROT/VERT - FACILITY,500
361000556,SLCTV CATH INTRNL CAROTID ART ANGIO INTRCRNL ART - FACILITY,16500
361000557,PLACE CATH IN LT/RT PULM ART - FACILITY,1000
361000558,"PLACE CATH IN VEIN,SELECT - FACILITY",2000
361000559,"PLACE CATH IN VEIN,SUBSELECT - FACILITY",1000
361000560,SLCTV CATH 1STORD W/WO ART PUNCT/FLUOR/S&I BIL - FACILITY,8200
361000561,SLCTV CATH 1STORD W/WO ART PUNCT/FLUORO/S&I UN - FACILITY,8200
361000562,SLCTV CATH SUBCLAVIAN ART ANGIO VERTEBRAL ARTERY - FACILITY,8200
361000563,SLCTV CATH VERTEBRAL ART ANGIO VERTEBRAL ARTERY - FACILITY,16500
361000570,THORACENTESIS NEEDLE/CATH PLEURA W/IMAGING - FACILITY,2000
361000571,THORACENTESIS NEEDLE/CATH PLEURA W/O IMAGING - FACILITY,2070
361000573,PRIM PRQ TRLUML MCHNL THRMBC N-COR N-ICRA SBSQ - FACILITY,12000
361000576,"THROMBECTOMY,AV FISTULA DIALYS GRFT - FACILITY",7000
361000577,PRIM PRQ TRLUML MCHNL THRMBC N-COR N-ICRA 1ST - FACILITY,12000
361000578,PRQ TRANSLUMINAL MECHANICAL THROMBECTOMY VEIN - FACILITY,12000
361000585,THROMBOLYSIS ARTERIAL INFUSION ICRA RS&I INIT TX - FACILITY,2377
361000586,THROMBOLYSIS ART/VENOUS INFSN W/IMAGE SUBSQ TX - FACILITY,8200
361000588,THROMBOLYSIS VENOUS INFUSION W/IMAGING INIT TX - FACILITY,7000
361000589,TRANSCATHETER BIOPSY - FACILITY,7000
361000591,CLOSURE SUPERF WND DEHIS SIMPLE - FACILITY,985
361000592,"PERM OCCLUSION/EMBOLIZATION,PERCUT,CNS - FACILITY",1000
361000593,PERCUT CATH OCCLUSN NON CNS LESN - FACILITY,32000
361000594,UNLISTED PROC ABD/PERIT/OMEN - FACILITY,8200
361000595,UNLISTED PROC BILIARY TRACT - FACILITY,8200
361000597,UNLISTED PROC HEMIC/LYMPHATIC - FACILITY,1000
361000598,UNLISTED PROC LUNGS & PLEURA - FACILITY,2377
361000601,UNLISTED PROC PELVIS/HIP JOINT - FACILITY,500
361000603,UNLISTED PROC SMALL INTESTINE - FACILITY,8200
361000604,UNLISTED PROC URINARY SYSTEM - FACILITY,500
361000605,UNLISTED PROC VASCULAR SURGERY - FACILITY,500
361000608,UNLISTED PROCEDURE LIVER - FACILITY,12000
361000611,URETERAL EMBOLIZATION/OCCLUSION W/IMG GID RS&I - FACILITY,5672
361000612,URETERAL DILATION - FACILITY,500
361000613,COMPLEX UROFLOWMETRY - FACILITY,228.66
361000614,VASCULAR EMBOLIZATION OR OCCLUSION ARTERIAL RS&I - FACILITY,32000
361000615,VASCULAR EMBOLIZATION OR OCCLUSION HEMORRHAGE - FACILITY,32000
361000616,VASCULAR EMBOLIZE/OCCLUDE ORGAN TUMOR INFARCT - FACILITY,32000
361000617,VASCULAR EMBOLIZATION OR OCCLUSION VENOUS RS&I - FACILITY,32000
361000618,VERTEBROPLASTY EACH ADDL CERVICOTHOR/LUMBOSACRAL - FACILITY,8200
361000619,VISCER AND INFRARENAL ABDOM AORTA 1 PROSTHESIS - FACILITY,1000
361000620,VISCER AND INFRARENAL ABDOM AORTA 2 PROSTHESIS - FACILITY,1000
361000625,SEC PRQ TRLUML THRMBC N-CORONARY N-INTRACRANIAL - FACILITY,12000
361000626,BRNCHSC REMOVAL BRONCHIAL VALVE EA ADDL - FACILITY,3350
361000627,"BRONCHOSCOPY,EXCIS LESN - FACILITY",5580
361000628,CHEMICAL PLEURODESIS FOR PERSISTENT PNEUMOTHORAX - FACILITY,2000
361000779,INJECTIONS SCLEROSANT FOR SPIDER VEINS LIM/TRNK - FACILITY,500
361000917,BRNCHSC EBUS GUIDED SAMPL 1/2 NODE STATION/STRUX - FACILITY,5580
361000918,BRNCHSC EBUS GUIDED SAMPL 3/> NODE STATION/STRUX - FACILITY,5580
361000950,INTRO CATH DIALYSIS CIRCUIT DX ANGRPH FLUOR S&I - FACILITY,2377
361000951,INTRO CATH DIALYSIS CIRCUIT W/TRLUML BALO ANGIOP - FACILITY,16500
361000954,PERQ THRMBC/NFS DIAL CIRCUIT TRLUML BALO ANGIOP - FACILITY,32000
361000956,TRLUML BALO ANGIOP CTR DIALYSIS SEG W/IMG S&I - FACILITY,8200
361000959,TRLML BALO ANGIOP OPEN/PERQ IMG S&I 1ST ART - FACILITY,8200
361000960,TRLML BALO ANGIOP OPEN/PERQ IMG S&I EA ADDL ART - FACILITY,8200
361000961,TRLML BALO ANGIOP OPEN/PERQ W/IMG S&I 1ST VEIN - FACILITY,5000
361000980,PERQ ART TRLUML M-THROMBEC &/NFS INTRACRANIAL - FACILITY,2377
361000984,INTERSTITIAL DEV PLMT RADIATION THERAPY 1/MLT - FACILITY,2750
361000986,"PLACE DEVICE/MARKER, NON PRO - FACILITY",397.7
361000988,UNLISTED PROC VASCULAR INJ - FACILITY,1000
361000991,UNLISTED PROC TRACHEA BRONCHI - FACILITY,565
361000992,VISCER AND INFRARENAL ABDOM AORTA 3 PROSTHESIS - FACILITY,1000
361001009,"DRAIN EXT EAR ABSC/BLOOD,COMPLIC - FACILITY",2950
361001010,PSYCHIATRIC DIAGNOSTIC EVALUATION - FACILITY,445
361001011,PSYCHIATRIC DIAGNOSTIC EVAL W/MEDICAL SERVICES - FACILITY,445
361001012,PSYCHOTHERAPY W/PATIENT 45 MINUTES - FACILITY,445
361001013,PSYCHOLOGIC TESTING ADMIN BY COMPUTER - FACILITY,324
361001014,"HEAL & BEHAV ASSESS,EA 15 MIN,INIT - FACILITY",248
361001016,"DRAIN EXT EAR ABSC/BLOOD,SIMPLE - FACILITY",2100
361001017,CLOSED RX HUMERAL SUPRACONDYLAR FX - FACILITY,440
361001020,NJX DX/THER SBST INTRLMNR LMBR/SAC W/IMG GDN - FACILITY,1930
361001031,"BRONCHOSCOPY, REVISE STENT - FACILITY",6444
361001032,BRONCHOSCOPIC THERMOPLASTY ONE LOBE - FACILITY,6444
361001033,BRONCHOSCOPIC THERMOPLASTY 2/> LOBES - FACILITY,6444
361001034,INTRO WINDPIPE WIRE/TUBE - FACILITY,1870
361001035,UNLISTED PROCEDURE ESOPHAGUS - FACILITY,1700
361001036,PLACEMENT NEEDLES MUSCLE SUBSEQUENT RADIOELEMENT - FACILITY,8200
361001037,"HIP ARTHROSCOPY, DX - FACILITY",16500
361001038,PERQ VERT AGMNTJ CAVITY CRTJ UNI/BI CANNULATION - FACILITY,32000
361001039,EGD REMOVAL TUMOR POLYP/OTHER LESION SNARE TECH - FACILITY,4670
361001043,TCATH STENT PLACEMT ANTEGRADE CAROTID/INNOMINATE - FACILITY,32000
361001050,EVASC RPR DPLMNT AORTO-BI-ILIAC NDGFT - FACILITY,32000
361001053,REMOVE PERITONEAL FOREIGN BODY - FACILITY,4331
361001054,EVASC RPR DPLMNT AORTO-AORTIC NDGFT RPT - FACILITY,7500
361001055,EVASC RPR DPLMNT AORTO-UN-ILIAC NDGFT RPT - FACILITY,9000
361001056,EVASC RPR DPLMNT AORTO-BI-ILIAC NDGFT RPT - FACILITY,9000
361001057,EVASC RPR DPLMNT ILIO-ILIAC NDGFT - FACILITY,4800
361001058,EVASC RPR DPLMNT ILIO-ILIAC NDGFT RPT - FACILITY,8000
361001059,ENDOVEN ABLTI THER CHEM ADHESIVE 1ST VEIN - FACILITY,3182
361001060,TRANSCATHETER DLVR ENHNCD FIXATION DEVICES RS&I - FACILITY,1700
361001061,PERQ ACCESS & CLOSURE FEM ART FOR DELIVERY NDGFT - FACILITY,800
361001062,OPN FEM ART EXPOS W/CNDT CRTJ DLVR EVASC PROSTH - FACILITY,1100
361001063,OPN AXILLARY/SUBCLAVIAN ART EXPOS W/CNDT CRTJ - FACILITY,1300
361001064,EVASC RPR DPLMNT AORTO-AORTIC NDGFT - FACILITY,4711
361001065,DLYD PLACEMENT XTN PROSTH FOR EVASC RPR 1ST VSL - FACILITY,4721
361001066,DLYD PLACEMENT XTN PROSTH FOR EVASC RPR EA ADDL - FACILITY,4721
361001092,BRONCHOSCOPY W/PLMT FIDUCIAL MARKERS SINGLE/MULT - FACILITY,9206
361001098,"ENDOVASC PROSTH, TAA, EA ADD - FACILITY",2377
361001099,EVASC RPR DPLMNT AORTO-UN-ILIAC NDGFT - FACILITY,16500
361001100,PLACEMENT XTN PROSTH FOR ENDOVASCULAR RPR - FACILITY,5000
361001101,OPN AX/SUBCLA ART EXPOS DLVR EVASC PROSTH UNI - FACILITY,500
361001112,ANGIO VISCERAL SELECTV/SUBSELEC - FACILITY,5565
361001113,ANGIO PELVIS - FACILITY,5565
370000001,ANES MONITORED ANES CARE - FACILITY,900
370000002,GENERAL ANES LEVEL 1 - FACILITY,2400
370000003,GENERAL ANES LEVEL 2 - FACILITY,6000
370000004,GENERAL ANES LEVEL 3 - FACILITY,9000
370000008,REGIONAL ANES LEVEL 1 - FACILITY,1200
370000009,REGIONAL ANES LEVEL 2 - FACILITY,2400
370000010,RN SEDATION CARE - FACILITY,540
370000013,MOD SED SAME PHYS/QHP EACH ADDL 15 MINS - FACILITY,80
370000014,MOD SED SAME PHYS/QHP INITIAL 15 MINS 5/> YRS - FACILITY,540
390000001,WHOLE BLOOD FOR TRANSFUSION - FACILITY,497
390000003,CRYOPRECIPITATE EACH UNIT - FACILITY,140
390000005,PLASMA 1 DONOR FRZ W/IN 8 HR - FACILITY,172
390000006,"GRANULOCYTES, PHERESIS UNIT - FACILITY",4629
390000007,"TRANS PREP CELLS,CRYOPRESERV & STORAGE - FACILITY",3876
390000008,"PROG CELL HARVEST,TRANSPLANT,AUTOLOGOUS - FACILITY",3907
390000010,WASHED RED BLOOD CELLS UNIT - FACILITY,703
390000011,CRYOPRECIPITATEREDUCEDPLASMA - FACILITY,137
390000012,"PLATELETS, HLA-M, L/R, UNIT - FACILITY",1272
390000013,PLATELETS LEUKOCYTES REDUCED - FACILITY,213
390000014,PLATELETS LEUKOREDUCED IRRAD - FACILITY,220
390000015,PLATELET PHERESIS IRRADIATED - FACILITY,1120
390000016,PLATELET PHERES LEUKOREDUCED - FACILITY,1041
390000018,PLATE PHERES LEUKOREDU IRRAD - FACILITY,896
390000020,"RBC, FRZ/DEG - FACILITY",922
390000021,RED BLOOD CELLS UNIT - FACILITY,411.25
390000022,RBC LEUKOCYTES REDUCED - FACILITY,560
390000023,RBC LEUKOREDUCED IRRADIATED - FACILITY,588
390000024,"BLOOD, L/R, FROZ/DEGLY/WASH - FACILITY",840
390000025,"PLASMA, FRZ BETWEEN 8-24HOUR - FACILITY",163
390000027,"FROZEN PLASMA, POOLED, SD - FACILITY",209
390000028,"PLATELETS, IRRADIATED - FACILITY",1120
390000029,RBC IRRADIATED - FACILITY,490
390000030,"PLATELETS, PHERESIS - FACILITY",1041.25
390000031,"PLATELETS, EACH UNIT - FACILITY",201
390000033,"TRANS PREP CELLS,SPEC CELL DEPLETION - FACILITY",2239
390000034,"TRANS PREP CELLS,PLASMA (VOL) DEPLETION - FACILITY",2232
390000035,"TRANS PREP CELLS,CONC PLASMA/MONO/BUFFY - FACILITY",3024
390000039,"BLOOD, L/R, IRRADIATED - FACILITY",425
390000041,"PLATELETS, PATHOGEN REDUCED - FACILITY",972
390000042,"BLOOD, L/R, CMV-NEG - FACILITY",400
391000000,BLOOD TRANSFUSION SERVICE - FACILITY,710
399000001,"TRANS PREP CELLS,THAW PREV FROZEN HARV - FACILITY",1979
399000002,"TRANS PREP CELLS,WASHING HARVEST - FACILITY",2279
401000011,DIAGNOSTIC MAMMOGRAPHY COMPUTER-AIDED DETCJ UNI - FACILITY,330.34
402000003,"SONO EXAM, HYSTEROSONOGRAPHY - FACILITY",427.18
402000006,VESSEL MAPPING HEMO ACCESS - FACILITY,619.2
402000008,"US, OB < 14 WKS, SINGLE FETUS - FACILITY",425.18
402000010,"US, EYE, FOR CORNEAL THICKNESS - FACILITY",26.92
402000019,"US, ABDOM,B-SCAN &/OR REAL TIME,COMPLETE - FACILITY",432.88
402000020,"US, ABDOMEN LIMITED - FACILITY",340.2
402000023,US BREAST UNI REAL TIME WITH IMAGE LIMITED - FACILITY,2754.92
402000024,"US, CHEST,REAL TIME - FACILITY",300.76
402000027,US LMTD JOINT/OTH NONVASC XTR STRUX R-T W/IMG - FACILITY,156.47
402000028,US COMPL JOINT R-T W/IMAGE DOCUMENTATION - FACILITY,355.51
402000031,SONO GUIDE RADIOELEMT APPLIC - FACILITY,740
402000032,"ULTRASONIC GUIDANCE, INTRAOPERATIVE - FACILITY",750
402000033,SONO GUIDE NEEDLE BIOPSY - FACILITY,876
402000034,"US GUIDE, TISSUE ABLATION - FACILITY",119.3
402000035,"US GUIDE, VASCULAR ACCESS - FACILITY",219
402000036,"US, HEAD/NECK TISSUES,REAL TIME - FACILITY",362.12
402000045,"US, OB >/= 14 WKS, SNGL FETUS - FACILITY",486.64
402000046,"US,PREGNANT UTERUS,TRANSVAGINAL - FACILITY",327.24
402000048,US PELVIC NONOBSTETRIC REAL-TIME IMAGE COMPLETE - FACILITY,352.26
402000049,SONO PELVIS LIMITED - FACILITY,195.29
402000053,"US,RETROPERIT, B-SCAN/REAL TIME,COMPLETE - FACILITY",452.92
402000054,"US, RETROPERITNL ABD,  LTD - FACILITY",249
402000055,"ECHO,SCROTUM & CONTENTS - FACILITY",294.52
402000058,"US,TRANSPLANTED KIDNEY, REAL TIME/ DOPPLER - FACILITY",484.71
402000059,"ECHO,TRANSRECTAL,PROSTATE VOL - FACILITY",482.32
402000060,"ECHO,TRANSRECTAL - FACILITY",379.79
402000061,"ECHOGRAPHY,TRANSVAGINAL - FACILITY",391.6
402000071,US ABDOMINAL AORTA REAL TIME SCREEN STUDY AAA - FACILITY,558.67
403000001,SCREENING DIGITAL BREAST TOMOSYNTHESIS BI - FACILITY,38
404000000,HEART MUSCLE IMAGING (PET) - FACILITY,3758.8
404000001,HEART IMAGE (PET) MULTIPLE - FACILITY,1967.7
404000002,HEART IMAGE (PET) SINGLE - FACILITY,1615
404000003,BRAIN IMAGING PET METABOLIC - FACILITY,3407.86
404000007,PET IMAGING SKULL BASE TO MID-THIGH - FACILITY,4067.25
404000008,PET IMAGING WHOLE BODY - FACILITY,3714.27
404000009,PET IMAGING CT FOR ATTENUATION LIMITED AREA - FACILITY,3353.97
404000010,PET IMAGING CT ATTENUATION SKULL BASE MID-THIGH - FACILITY,4394.66
404000011,PET IMAGING FOR CT ATTENUATION WHOLE BODY - FACILITY,4389.88
404000012,PET IMAGING CT FOR ATTENUATION LIMITED AREA - FACILITY,3164.14
410000002,"POS AIRWAY PRESSURE, CPAP - FACILITY",271
410000003,"DEMO &/OR EVAL,PT USE,AEROSOL DEVICE - FACILITY",352
410000004,INSERT EMERGENCY ENDOTRACH AIRWAY - FACILITY,450
410000005,"CHEST WALL MANIPULATION,INITIAL - FACILITY",218
410000006,"CHEST WALL MANIPULATION,SUBSEQUENT - FACILITY",112
410000007,MECHANICAL CHEST WALL OSCILLATION LUNG FUNCTION - FACILITY,205
410000008,AEROSOL INHALATION TREATMENT - FACILITY,342
410000009,"OTH RESP PROC, GROUP - FACILITY",79
410000010,"OTH RESP PROC, INDIV - FACILITY",79
410000011,THERAPEUTIC PROCD STRG ENDUR - FACILITY,79
410000012,TRACH TUBE CHANGE - FACILITY,283
410000014,PRESSURIZED/NONPRESSURIZED INHALATION TREATMENT - FACILITY,352
410000015,"VENT MANAGEMENT, INPATIENT, SUBSEQ DAY - FACILITY",592
410000016,"VENT MANAGEMENT, INPATIENT, INITIAL DAY - FACILITY",538
410000023,"CONTINUOUS INHALATION TX, 1ST HR - FACILITY",157
410000026,WITHDRAWAL OF ARTERIAL BLOOD - FACILITY,196
419000000,THERAPEUTIC EXERCISES - FACILITY,111
420000006,APPLICATION OF SURFACE NEUROSTIMULATOR - FACILITY,207
420000012,"BIOFEEDBACK TRAINING,ANY MODALITY - FACILITY",221
420000016,"CANALITH REPOSITIONING PROCEDURE, PER DAY - FACILITY",400
420000023,COMMUNITY/WORK REINTEGRATION TRAINJ EA 15 MIN - FACILITY,86
420000031,ELECTRICAL STIMULATION - FACILITY,70
420000032,ELEC STIM OTHER THAN WOUND - FACILITY,66
420000034,FLUIDOTHERAPY PT - FACILITY,88
420000036,GAIT TRAINING THERAPY - FACILITY,83
420000037,GROUP THERAPEUTIC PROCEDURES - FACILITY,77
420000042,SELF-CARE/HOME MGMT TRAINING EACH 15 MINUTES - FACILITY,120
420000043,HOT OR COLD PACKS THERAPY - FACILITY,21
420000047,ELECTRIC CURRENT THERAPY - FACILITY,101
420000050,"MANUAL THER TECH,1+REGIONS,EA 15 MIN - FACILITY",106
420000059,"NEUROMUSC REEDUCAT,1+ AREAS, EA 15 MIN - FACILITY",115
420000061,ORTHOTIC MGMT/TRAIN EA15MIN PT - FACILITY,156
420000067,PROSTHETICS TRAINING INITIAL ENCTR EA 15 MINS - FACILITY,123
420000072,SENSORY INTEGRATIVE TECHNIQUES EACH 15 MINUTES - FACILITY,113
420000082,THERAPEUT ACTVITY DIRECT PT CONTACT EACH 15 MIN - FACILITY,120
420000085,THERAPEUTIC EXERCISES - FACILITY,111
420000087,MECHANICAL TRACTION THERAPY - FACILITY,62
420000089,ULTRASOUND THERAPY - FACILITY,55
420000091,UNLISTED PROC PM&R - FACILITY,46
420000093,"WHEELCHAIR MNGEMENT TRAINING, EA 15 MIN - FACILITY",98
420000094,WHIRLPOOL THERAPY - FACILITY,72
420000100,PHYSICAL PERFORMANCE TEST - FACILITY,168
420000111,PHYSICAL THERAPY EVALUATION LOW COMPLEX 20 MINS - FACILITY,280
420000112,PHYSICAL THERAPY RE-EVAL EST PLAN CARE 20 MINS - FACILITY,180
420000113,PHYSICAL THERAPY EVALUATION HIGH COMPLEX 45 MINS - FACILITY,280
420000114,PHYSICAL THERAPY EVALUATION MOD COMPLEX 30 MINS - FACILITY,280
430000001,APPLICATION OF SURFACE NEUROSTIMULATOR - FACILITY,207
430000002,AQUATIC THERAPY/EXERCISES - FACILITY,80
430000008,"BIOFEEDBACK TRAINING,ANY MODALITY - FACILITY",221
430000012,"CANALITH REPOSITIONING PROCEDURE, PER DAY - FACILITY",400
430000018,COMMUNITY/WORK REINTEGRATION TRAINJ EA 15 MIN - FACILITY,86
430000019,CONTRAST BATH THERAPY - FACILITY,62
430000020,DEBRIDEMENT OPEN WOUND 20 SQ CM< - FACILITY,191
430000022,ELECTRICAL STIMULATION - FACILITY,70
430000023,ELEC STIM OTHER THAN WOUND - FACILITY,62
430000024,STANDARDIZED COGNITIVE PERFORMANCE TESTING - FACILITY,327
430000026,GAIT TRAINING THERAPY - FACILITY,83
430000027,GROUP THERAPEUTIC PROCEDURES - FACILITY,77
430000034,SELF-CARE/HOME MGMT TRAINING EACH 15 MINUTES - FACILITY,120
430000035,HOT OR COLD PACKS THERAPY - FACILITY,21
430000038,"MANUAL THER TECH,1+REGIONS,EA 15 MIN - FACILITY",106
430000046,"NEUROMUSC REEDUCAT,1+ AREAS, EA 15 MIN - FACILITY",115
430000047,ORTHOTIC MGMT/TRAIN EA15MIN OT - FACILITY,156
430000052,PARAFFIN BATH THERAPY - FACILITY,48
430000053,PHYSICAL PERFORMANCE TEST - FACILITY,168
430000054,PROSTHETICS TRAINING INITIAL ENCTR EA 15 MINS - FACILITY,123
430000058,SENSORY INTEGRATIVE TECHNIQUES EACH 15 MINUTES - FACILITY,113
430000067,THERAPEUT ACTVITY DIRECT PT CONTACT EACH 15 MIN - FACILITY,120
430000069,THERAPEUTIC EXERCISES - FACILITY,111
430000072,ULTRASOUND THERAPY - FACILITY,55
430000073,VASOPNEUMATIC DEVICE THERAPY - FACILITY,70
430000074,"WHEELCHAIR MNGEMENT TRAINING, EA 15 MIN - FACILITY",98
430000075,WHIRLPOOL THERAPY - FACILITY,72
430000092,OCCUPATIONAL THERAPY EVAL LOW COMPLEX 30 MINS - FACILITY,280
430000093,OCCUPATIONAL THERAPY EVAL MOD COMPLEX 45 MINS - FACILITY,280
430000094,OCCUPATIONAL THERAPY EVAL HIGH COMPLEX 60 MINS - FACILITY,280
430000095,OCCUPATIONAL THER RE-EVAL EST PLAN CARE 30 MINS - FACILITY,180
430000098,ELECTRIC STIMULATION THERAPY - FACILITY,66
430000101,ORTHOTICS/PROSTH MGMT &/TRAINJ SBSQ ENCTR 15 MIN - FACILITY,134
430000102,THERAPEUTIC IVNTJ W/FOCUS ON COGNITIVE FUNCTION - FACILITY,108
430000103,COGNITIVE SKILLS DEVELOPMENT - FACILITY,108
440000000,BEHAVIORAL & QUALIT ANALYSIS VOICE AND RESONANCE - FACILITY,414
440000005,STANDARDIZED COGNITIVE PERFORMANCE TESTING - FACILITY,327
440000027,"SPEECH/HEARING THERAPY, GROUP - FACILITY",148
440000028,"SPEECH/HEARING THERAPY, INDIVIDUAL - FACILITY",219
440000029,ORAL FUNCTION THERAPY - FACILITY,325
440000040,"THER SRVC,NON-SPEECH GEN DEV USE, W/PROG - FACILITY",218
440000050,COGNITIVE SKILLS DEVELOPMENT - FACILITY,108
444000000,ASSESSMENT OF APHASIA - FACILITY,308
444000001,FLEXIBLE ENDOSCOPIC EVAL LARYN SENSORY C/V REC - FACILITY,455
444000003,EVAL VOICE PROSTH DEVICE - FACILITY,365
444000004,EVALUATION OF SPEECH FLUENCY (STUTTER CLUTTER) - FACILITY,394
444000005,EVALUATION OF SPEECH SOUND PRODUCTION ARTICULATE - FACILITY,397
444000006,EVAL SPEECH SOUND PRODUCT LANGUAGE COMPREHENSION - FACILITY,415
444000007,"EVAL,SPEECH-GEN AUG/ALT COMM DEV,1ST HR - FACILITY",392
444000008,FLEXIBLE ENDOSCOPIC EVAL SWALLOW C/V REC - FACILITY,547
444000009,"EVAL,SWALLOW FUNCTION,CINE/VIDEO RECORD - FACILITY",522
444000010,"EVAL,ORAL & PHARYNGEAL SWALLOW FUNCTION - FACILITY",553
450000003,ANOSCOPY DX W/COLLJ SPEC BR/WA SPX WHEN PRFRMD - FACILITY,320
450000009,APPLY FOREARM CAST - FACILITY,580
450000013,"APPLY FINGER SPLINT,STATIC - FACILITY",190
450000014,APPLY LONG ARM SPLINT - FACILITY,380
450000015,APPLY LONG LEG SPLINT - FACILITY,380
450000017,"APPLY FOREARM SPLINT,STATIC - FACILITY",320
450000018,APPLY LOWER LEG SPLINT - FACILITY,380
450000020,ARTHROCENTESIS ASPIR&/INJ INTERM JT/BURS W/O US - FACILITY,672
450000021,ARTHROCENTESIS ASPIR&/INJ MAJOR JT/BURSA W/O US - FACILITY,672
450000028,ASPIRATION BLADDER NEEDLE - FACILITY,1743
450000029,REMOVAL OF NAIL PLATE - FACILITY,410
450000039,CARDIOVERSION ELECTIVE ARRHYTHMIA EXTERNAL - FACILITY,1400
450000043,"CHANGE OF BLADDER TUBE,SIMPLE - FACILITY",595
450000044,CHANGE GASTROSTOMY TUBE PERCUTANEOUS W/O GUIDE - FACILITY,595
450000047,CLOSED TX BIMALLEOLAR ANKLE FRACTURE W MANIP - FACILITY,2005
450000050,CLOSED RX CLAVICLE FRACTURE - FACILITY,440
450000054,CLOSED RX NAVICULAR FX - FACILITY,545
450000057,CLOSED RX ANKLE DISLOCATN - FACILITY,440
450000060,CLOSED RX ELBOW DISLOCATION - FACILITY,440
450000061,CLOSED RX TRAUMATIC HIP DISLOCATN - FACILITY,440
450000064,"CLOSED RX SHLDR DISLOC,GR TUB FX - FACILITY",2005
450000066,CLOSED RX SHLDR DISLOCATION - FACILITY,440
450000067,REDUCE TEMPOROMANDIBL DISLOC - FACILITY,440
450000068,"CLOSED RX DIST FIBULA FX,MANIP - FACILITY",440
450000070,"CLOSED RX DIST RAD/ULNA FX,MANIPUL - FACILITY",2005
450000071,CLOSED RX DIST RAD/ULNA FX - FACILITY,440
450000073,CLOSE RX DIST FINGR FX - FACILITY,440
450000083,CLOSED RX BIG TOE FRACTURE - FACILITY,440
450000085,CLOSED RX POST HIP ARTHRPLAS DISLOC - FACILITY,440
450000087,"CLOSED RX HUMER CONDYLR FX,MANIP - FACILITY",2005
450000088,"CLOSED RX HUMER EPICONDYLR FX,MANIP - FACILITY",2005
450000089,"CLOSED RX MID HUMERUS FX,MANIPULATN - FACILITY",2005
450000092,CLOSED RX IP JT DISLOCATION - FACILITY,440
450000093,"CLOSED RX I-P JT,TOE DISLOCATION - FACILITY",440
450000102,CLOSED RX METACARPAL FX - FACILITY,440
450000104,"CLOSED RX NOSE FRACTURE, W/O MANIPULATION - FACILITY",440
